date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-06-21,RS,Eugênio de Castro,city,323,7,True,2352,4307831,13732.9932,0.0217
2021-06-21,RS,Fagundes Varela,city,459,3,True,2741,4307864,16745.71324,0.0065
2021-06-21,RS,Farroupilha,city,6855,125,True,73061,4307906,9382.57073,0.0182
2021-06-21,RS,Faxinal do Soturno,city,542,10,True,6663,4308003,8134.47396,0.0185
2021-06-21,RS,Faxinalzinho,city,270,6,True,2284,4308052,11821.36602,0.0222
2021-06-21,RS,Fazenda Vilanova,city,392,8,True,4608,4308078,8506.94444,0.0204
2021-06-21,RS,Feliz,city,2069,23,True,13640,4308102,15168.6217,0.0111
2021-06-21,RS,Flores da Cunha,city,3557,60,True,31063,4308201,11450.92232,0.0169
2021-06-21,RS,Floriano Peixoto,city,152,1,True,1737,4308250,8750.71963,0.0066
2021-06-21,RS,Fontoura Xavier,city,826,24,True,10241,4308300,8065.61859,0.0291
2021-06-21,RS,Formigueiro,city,469,6,True,6616,4308409,7088.87545,0.0128
2021-06-21,RS,Forquetinha,city,198,7,True,2400,4308433,8250.0,0.0354
2021-06-21,RS,Fortaleza dos Valos,city,575,8,True,4285,4308458,13418.90315,0.0139
2021-06-21,RS,Frederico Westphalen,city,4785,63,True,31498,4308508,15191.44073,0.0132
2021-06-21,RS,Garibaldi,city,4765,60,True,35440,4308607,13445.25959,0.0126
2021-06-21,RS,Garruchos,city,127,5,True,2886,4308656,4400.5544,0.0394
2021-06-21,RS,Gaurama,city,452,3,True,5489,4308706,8234.65112,0.0066
2021-06-21,RS,General Câmara,city,686,22,True,8361,4308805,8204.7602,0.0321
2021-06-21,RS,Gentil,city,161,5,True,1626,4308854,9901.59902,0.0311
2021-06-21,RS,Getúlio Vargas,city,2260,33,True,16184,4308904,13964.40929,0.0146
2021-06-21,RS,Giruá,city,1673,38,True,15863,4309001,10546.55488,0.0227
2021-06-21,RS,Glorinha,city,542,25,True,8204,4309050,6606.5334,0.0461
2021-06-21,RS,Gramado,city,8157,132,True,36555,4309100,22314.32089,0.0162
2021-06-21,RS,Gramado dos Loureiros,city,203,3,True,2058,4309126,9863.94558,0.0148
2021-06-21,RS,Gramado Xavier,city,347,3,True,4352,4309159,7973.34559,0.0086
2021-06-21,RS,Gravataí,city,20481,804,True,283620,4309209,7221.282,0.0393
2021-06-21,RS,Guabiju,city,196,0,True,1490,4309258,13154.36242,0.0
2021-06-21,RS,Guaíba,city,7390,289,True,98239,4309308,7522.47071,0.0391
2021-06-21,RS,Guaporé,city,3886,60,True,25968,4309407,14964.57178,0.0154
2021-06-21,RS,Guarani das Missões,city,454,13,True,7463,4309506,6083.3445,0.0286
2021-06-21,RS,Harmonia,city,554,11,True,4917,4309555,11267.03274,0.0199
2021-06-21,RS,Herval,city,379,16,True,6814,4307104,5562.07807,0.0422
2021-06-21,RS,Herveiras,city,212,3,True,3019,4309571,7022.19278,0.0142
2021-06-21,RS,Horizontina,city,2367,27,True,19389,4309605,12207.95296,0.0114
2021-06-21,RS,Hulha Negra,city,347,6,True,6836,4309654,5076.06788,0.0173
2021-06-21,RS,Humaitá,city,231,5,True,4736,4309704,4877.53378,0.0216
2021-06-21,RS,Ibarama,city,251,6,True,4399,4309753,5705.84224,0.0239
2021-06-21,RS,Ibiaçá,city,653,12,True,4699,4309803,13896.57374,0.0184
2021-06-21,RS,Ibiraiaras,city,1124,29,True,7265,4309902,15471.4384,0.0258
2021-06-21,RS,Ibirapuitã,city,336,15,True,4000,4309951,8400.0,0.0446
2021-06-21,RS,Ibirubá,city,4402,74,True,20413,4310009,21564.68917,0.0168
2021-06-21,RS,Igrejinha,city,3177,107,True,37340,4310108,8508.30209,0.0337
2021-06-21,RS,Ijuí,city,10446,219,True,83764,4310207,12470.75116,0.021
2021-06-21,RS,Ilópolis,city,311,5,True,4066,4310306,7648.79488,0.0161
2021-06-21,RS,Imbé,city,3114,113,True,23271,4310330,13381.46191,0.0363
2021-06-21,RS,Imigrante,city,289,7,True,3100,4310363,9322.58065,0.0242
2021-06-21,RS,Importados/Indefinidos,city,0,0,True,,,,0.0
2021-06-21,RS,Independência,city,507,8,True,6109,4310405,8299.23064,0.0158
2021-06-21,RS,Inhacorá,city,66,5,True,2215,4310413,2979.68397,0.0758
2021-06-21,RS,Ipê,city,893,9,True,6689,4310439,13350.27657,0.0101
2021-06-21,RS,Ipiranga do Sul,city,126,2,True,1880,4310462,6702.12766,0.0159
2021-06-21,RS,Iraí,city,502,12,True,7141,4310504,7029.82776,0.0239
2021-06-21,RS,Itaara,city,515,14,True,5537,4310538,9301.06556,0.0272
2021-06-21,RS,Itacurubi,city,64,5,True,3460,4310553,1849.71098,0.0781
2021-06-21,RS,Itapuca,city,194,3,True,2065,4310579,9394.67312,0.0155
2021-06-21,RS,Itaqui,city,3607,61,True,37489,4310603,9621.48897,0.0169
2021-06-21,RS,Itati,city,69,11,True,2397,4310652,2878.59825,0.1594
2021-06-21,RS,Itatiba do Sul,city,218,2,True,3231,4310702,6747.13711,0.0092
2021-06-21,RS,Ivorá,city,49,1,True,1881,4310751,2604.99734,0.0204
2021-06-21,RS,Ivoti,city,3041,61,True,24690,4310801,12316.72742,0.0201
2021-06-21,RS,Jaboticaba,city,245,9,True,3773,4310850,6493.50649,0.0367
2021-06-21,RS,Jacuizinho,city,123,1,True,2706,4310876,4545.45455,0.0081
2021-06-21,RS,Jacutinga,city,318,2,True,3546,4310900,8967.8511,0.0063
2021-06-21,RS,Jaguarão,city,2590,48,True,26500,4311007,9773.58491,0.0185
2021-06-21,RS,Jaguari,city,805,33,True,10765,4311106,7477.93776,0.041
2021-06-21,RS,Jaquirana,city,548,10,True,3662,4311122,14964.50027,0.0182
2021-06-21,RS,Jari,city,143,3,True,3486,4311130,4102.12278,0.021
2021-06-21,RS,Jóia,city,852,18,True,8566,4311155,9946.29932,0.0211
2021-06-21,RS,Júlio de Castilhos,city,2023,38,True,19224,4311205,10523.3042,0.0188
2021-06-21,RS,Lagoa Bonita do Sul,city,34,1,True,2921,4311239,1163.98494,0.0294
2021-06-21,RS,Lagoa dos Três Cantos,city,256,5,True,1607,4311270,15930.30492,0.0195
2021-06-21,RS,Lagoão,city,511,13,True,6461,4311254,7908.99242,0.0254
2021-06-21,RS,Lagoa Vermelha,city,3791,81,True,27778,4311304,13647.49082,0.0214
2021-06-21,RS,Lajeado,city,13809,184,True,85033,4311403,16239.57758,0.0133
2021-06-21,RS,Lajeado do Bugre,city,261,15,True,2566,4311429,10171.47311,0.0575
2021-06-21,RS,Lavras do Sul,city,359,9,True,7444,4311502,4822.67598,0.0251
2021-06-21,RS,Liberato Salzano,city,405,11,True,5152,4311601,7861.02484,0.0272
2021-06-21,RS,Lindolfo Collor,city,856,13,True,6125,4311627,13975.5102,0.0152
2021-06-21,RS,Linha Nova,city,177,2,True,1719,4311643,10296.68412,0.0113
2021-06-21,RS,Maçambará,city,404,6,True,4562,4311718,8855.76502,0.0149
2021-06-21,RS,Machadinho,city,739,8,True,5427,4311700,13617.09969,0.0108
2021-06-21,RS,Mampituba,city,398,3,True,2973,4311734,13387.15103,0.0075
2021-06-21,RS,Manoel Viana,city,463,11,True,7307,4311759,6336.38976,0.0238
2021-06-21,RS,Maquiné,city,813,20,True,6681,4311775,12168.837,0.0246
2021-06-21,RS,Maratá,city,237,3,True,2702,4311791,8771.28053,0.0127
2021-06-21,RS,Marau,city,6866,91,True,44858,4311809,15306.07695,0.0133
2021-06-21,RS,Marcelino Ramos,city,230,6,True,4319,4311908,5325.30678,0.0261
2021-06-21,RS,Mariana Pimentel,city,208,4,True,3888,4311981,5349.79424,0.0192
2021-06-21,RS,Mariano Moro,city,192,4,True,2009,4312005,9556.99353,0.0208
2021-06-21,RS,Marques de Souza,city,299,7,True,3995,4312054,7484.35544,0.0234
2021-06-21,RS,Mata,city,426,8,True,4797,4312104,8880.55034,0.0188
2021-06-21,RS,Mato Castelhano,city,349,13,True,2542,4312138,13729.34697,0.0372
2021-06-21,RS,Mato Leitão,city,774,8,True,4573,4312153,16925.43188,0.0103
2021-06-21,RS,Mato Queimado,city,66,3,True,1629,4312179,4051.56538,0.0455
2021-06-21,RS,Maximiliano de Almeida,city,532,11,True,4314,4312203,12331.94251,0.0207
2021-06-21,RS,Minas do Leão,city,485,9,True,8103,4312252,5985.43749,0.0186
2021-06-21,RS,Miraguaí,city,556,13,True,4911,4312302,11321.52311,0.0234
2021-06-21,RS,Montauri,city,247,7,True,1441,4312351,17140.87439,0.0283
2021-06-21,RS,Monte Alegre dos Campos,city,80,3,True,3232,4312377,2475.24752,0.0375
2021-06-21,RS,Monte Belo do Sul,city,235,5,True,2530,4312385,9288.53755,0.0213
2021-06-21,RS,Montenegro,city,8571,147,True,65721,4312401,13041.49359,0.0172
2021-06-21,RS,Mormaço,city,366,6,True,3113,4312427,11757.14745,0.0164
2021-06-21,RS,Morrinhos do Sul,city,352,4,True,2919,4312443,12058.92429,0.0114
2021-06-21,RS,Morro Redondo,city,279,13,True,6589,4312450,4234.32994,0.0466
2021-06-21,RS,Morro Reuter,city,756,15,True,6513,4312476,11607.55412,0.0198
2021-06-21,RS,Mostardas,city,598,17,True,12847,4312500,4654.78322,0.0284
2021-06-21,RS,Muçum,city,755,12,True,4961,4312609,15218.70591,0.0159
2021-06-21,RS,Muitos Capões,city,137,6,True,3173,4312617,4317.68043,0.0438
2021-06-21,RS,Muliterno,city,213,1,True,1897,4312625,11228.25514,0.0047
2021-06-21,RS,Não-Me-Toque,city,2476,48,True,17758,4312658,13943.0116,0.0194
2021-06-21,RS,Nicolau Vergueiro,city,80,5,True,1674,4312674,4778.97252,0.0625
2021-06-21,RS,Nonoai,city,1804,45,True,11633,4312708,15507.60767,0.0249
2021-06-21,RS,Nova Alvorada,city,612,6,True,3663,4312757,16707.61671,0.0098
2021-06-21,RS,Nova Araçá,city,1048,7,True,4826,4312807,21715.70659,0.0067
2021-06-21,RS,Nova Bassano,city,1683,13,True,10005,4312906,16821.58921,0.0077
2021-06-21,RS,Nova Boa Vista,city,297,1,True,1753,4312955,16942.38448,0.0034
2021-06-21,RS,Nova Bréscia,city,451,11,True,3337,4313003,13515.13335,0.0244
2021-06-21,RS,Nova Candelária,city,361,4,True,2688,4313011,13430.05952,0.0111
2021-06-21,RS,Nova Esperança do Sul,city,942,10,True,5410,4313037,17412.19963,0.0106
2021-06-21,RS,Nova Hartz,city,2347,61,True,21875,4313060,10729.14286,0.026
2021-06-21,RS,Nova Pádua,city,337,8,True,2558,4313086,13174.35496,0.0237
2021-06-21,RS,Nova Palma,city,574,9,True,6515,4313102,8810.43745,0.0157
2021-06-21,RS,Nova Petrópolis,city,2871,55,True,21536,4313201,13331.16642,0.0192
2021-06-21,RS,Nova Prata,city,2418,44,True,27648,4313300,8745.65972,0.0182
2021-06-21,RS,Nova Ramada,city,255,2,True,2218,4313334,11496.844,0.0078
2021-06-21,RS,Nova Roma do Sul,city,343,5,True,3717,4313359,9227.87194,0.0146
2021-06-21,RS,Nova Santa Rita,city,1271,85,True,29905,4313375,4250.1254,0.0669
2021-06-21,RS,Novo Barreiro,city,801,23,True,4175,4313490,19185.62874,0.0287
2021-06-21,RS,Novo Cabrais,city,508,6,True,4222,4313391,12032.21222,0.0118
2021-06-21,RS,Novo Hamburgo,city,26083,826,True,247032,4313409,10558.55112,0.0317
2021-06-21,RS,Novo Machado,city,162,2,True,3256,4313425,4975.42998,0.0123
2021-06-21,RS,Novo Tiradentes,city,92,0,True,2200,4313441,4181.81818,0.0
2021-06-21,RS,Novo Xingu,city,178,4,True,1712,4313466,10397.19626,0.0225
2021-06-21,RS,Osório,city,8650,146,True,46414,4313508,18636.61826,0.0169
2021-06-21,RS,Paim Filho,city,506,1,True,3778,4313607,13393.3298,0.002
2021-06-21,RS,Palmares do Sul,city,1127,35,True,11330,4313656,9947.04325,0.0311
2021-06-21,RS,Palmeira das Missões,city,3958,82,True,33131,4313706,11946.51535,0.0207
2021-06-21,RS,Palmitinho,city,841,10,True,7056,4313805,11918.93424,0.0119
2021-06-21,RS,Panambi,city,6129,109,True,44128,4313904,13889.14068,0.0178
2021-06-21,RS,Pantano Grande,city,1054,21,True,9083,4313953,11604.09556,0.0199
2021-06-21,RS,Paraí,city,1354,18,True,7727,4314001,17522.9714,0.0133
2021-06-21,RS,Paraíso do Sul,city,559,14,True,7623,4314027,7333.07097,0.025
2021-06-21,RS,Pareci Novo,city,561,6,True,3862,4314035,14526.15225,0.0107
2021-06-21,RS,Parobé,city,7248,217,True,58858,4314050,12314.38377,0.0299
2021-06-21,RS,Passa Sete,city,265,5,True,5747,4314068,4611.10144,0.0189
2021-06-21,RS,Passo do Sobrado,city,609,13,True,6574,4314076,9263.76635,0.0213
2021-06-21,RS,Passo Fundo,city,32590,572,True,204722,4314100,15919.14889,0.0176
2021-06-21,RS,Paulo Bento,city,226,2,True,2299,4314134,9830.36103,0.0088
2021-06-21,RS,Paverama,city,561,16,True,8515,4314159,6588.37346,0.0285
2021-06-21,RS,Pedras Altas,city,125,0,True,1954,4314175,6397.13408,0.0
2021-06-21,RS,Pedro Osório,city,644,19,True,7706,4314209,8357.12432,0.0295
2021-06-21,RS,Pejuçara,city,414,7,True,3857,4314308,10733.73088,0.0169
2021-06-21,RS,Pelotas,city,31303,904,True,343132,4314407,9122.72828,0.0289
2021-06-21,RS,Picada Café,city,427,9,True,5738,4314423,7441.61729,0.0211
2021-06-21,RS,Pinhal,city,281,4,True,2580,4314456,10891.47287,0.0142
2021-06-21,RS,Pinhal da Serra,city,223,6,True,1918,4314464,11626.69447,0.0269
2021-06-21,RS,Pinhal Grande,city,182,4,True,4329,4314472,4204.2042,0.022
2021-06-21,RS,Pinheirinho do Vale,city,325,7,True,4899,4314498,6634.00694,0.0215
2021-06-21,RS,Pinheiro Machado,city,1229,25,True,12195,4314506,10077.90078,0.0203
2021-06-21,RS,Pinto Bandeira,city,264,5,True,3036,4314548,8695.65217,0.0189
2021-06-21,RS,Pirapó,city,155,15,True,2254,4314555,6876.66371,0.0968
2021-06-21,RS,Piratini,city,871,26,True,20704,4314605,4206.91654,0.0299
2021-06-21,RS,Planalto,city,601,16,True,10019,4314704,5998.60265,0.0266
2021-06-21,RS,Poço das Antas,city,259,1,True,2101,4314753,12327.46311,0.0039
2021-06-21,RS,Pontão,city,322,9,True,3901,4314779,8254.29377,0.028
2021-06-21,RS,Ponte Preta,city,154,2,True,1524,4314787,10104.98688,0.013
2021-06-21,RS,Portão,city,2615,110,True,37561,4314803,6962.00847,0.0421
2021-06-21,RS,Porto Alegre,city,133748,5005,True,1488252,4314902,8986.91888,0.0374
2021-06-21,RS,Porto Lucena,city,337,3,True,4594,4315008,7335.6552,0.0089
2021-06-21,RS,Porto Mauá,city,186,7,True,2352,4315057,7908.16327,0.0376
2021-06-21,RS,Porto Vera Cruz,city,118,5,True,1308,4315073,9021.40673,0.0424
2021-06-21,RS,Porto Xavier,city,1692,50,True,10194,4315107,16597.99882,0.0296
2021-06-21,RS,Pouso Novo,city,156,4,True,1612,4315131,9677.41935,0.0256
2021-06-21,RS,Presidente Lucena,city,435,4,True,2937,4315149,14811.03166,0.0092
2021-06-21,RS,Progresso,city,604,12,True,6239,4315156,9681.03863,0.0199
2021-06-21,RS,Protásio Alves,city,94,5,True,1938,4315172,4850.3612,0.0532
2021-06-21,RS,Putinga,city,607,19,True,3889,4315206,15608.12548,0.0313
2021-06-21,RS,Quaraí,city,1994,57,True,22607,4315305,8820.27691,0.0286
2021-06-21,RS,Quatro Irmãos,city,90,3,True,1856,4315313,4849.13793,0.0333
2021-06-21,RS,Quevedos,city,212,1,True,2790,4315321,7598.56631,0.0047
2021-06-21,RS,Quinze de Novembro,city,571,11,True,3803,4315354,15014.46227,0.0193
2021-06-21,RS,Redentora,city,927,26,True,11669,4315404,7944.12546,0.028
2021-06-21,RS,Relvado,city,160,4,True,2079,4315453,7696.0077,0.025
2021-06-21,RS,Restinga Sêca,city,1313,34,True,15744,4315503,8339.68496,0.0259
2021-06-21,RS,Rio dos Índios,city,253,8,True,2660,4315552,9511.2782,0.0316
2021-06-21,RS,Rio Grande,city,16921,480,True,211965,4315602,7982.92171,0.0284
2021-06-21,RS,Rio Pardo,city,1918,90,True,38265,4315701,5012.41343,0.0469
2021-06-21,RS,Riozinho,city,500,12,True,4676,4315750,10692.89991,0.024
2021-06-21,RS,Roca Sales,city,965,23,True,11471,4315800,8412.51852,0.0238
2021-06-21,RS,Rodeio Bonito,city,455,5,True,5868,4315909,7753.91956,0.011
2021-06-21,RS,Rolador,city,216,3,True,2296,4315958,9407.66551,0.0139
2021-06-21,RS,Rolante,city,3358,51,True,21453,4316006,15652.82245,0.0152
2021-06-21,RS,Ronda Alta,city,1270,23,True,10617,4316105,11961.94782,0.0181
2021-06-21,RS,Rondinha,city,698,12,True,5080,4316204,13740.15748,0.0172
2021-06-21,RS,Roque Gonzales,city,646,7,True,6797,4316303,9504.19303,0.0108
2021-06-21,RS,Rosário do Sul,city,3618,97,True,39314,4316402,9202.82851,0.0268
2021-06-21,RS,Sagrada Família,city,446,10,True,2605,4316428,17120.92131,0.0224
2021-06-21,RS,Saldanha Marinho,city,349,11,True,2622,4316436,13310.45004,0.0315
2021-06-21,RS,Salto do Jacuí,city,1011,14,True,12481,4316451,8100.31247,0.0138
2021-06-21,RS,Salvador das Missões,city,351,9,True,2733,4316477,12843.02964,0.0256
2021-06-21,RS,Salvador do Sul,city,675,3,True,7889,4316501,8556.21752,0.0044
2021-06-21,RS,Sananduva,city,2848,35,True,16328,4316600,17442.43018,0.0123
2021-06-21,RS,Santa Bárbara do Sul,city,1157,41,True,7909,4316709,14628.90378,0.0354
2021-06-21,RS,Santa Cecília do Sul,city,513,3,True,1634,4316733,31395.34884,0.0058
2021-06-21,RS,Santa Clara do Sul,city,486,6,True,6681,4316758,7274.36013,0.0123
2021-06-21,RS,Santa Cruz do Sul,city,15703,285,True,131365,4316808,11953.71674,0.0181
2021-06-21,RS,Santa Margarida do Sul,city,117,4,True,2578,4316972,4538.40186,0.0342
2021-06-21,RS,Santa Maria,city,32940,731,True,283677,4316907,11611.79793,0.0222
2021-06-21,RS,Santa Maria do Herval,city,603,13,True,6364,4316956,9475.17285,0.0216
2021-06-21,RS,Santana da Boa Vista,city,192,9,True,8067,4317004,2380.06694,0.0469
2021-06-21,RS,Sant'Ana do Livramento,city,9366,161,True,76321,4317103,12271.85178,0.0172
2021-06-21,RS,Santa Rosa,city,12909,174,True,73575,4317202,17545.36188,0.0135
2021-06-21,RS,Santa Tereza,city,217,3,True,1726,4317251,12572.42178,0.0138
2021-06-21,RS,Santa Vitória do Palmar,city,3119,44,True,29483,4317301,10578.97772,0.0141
2021-06-21,RS,Santiago,city,5926,128,True,49360,4317400,12005.67261,0.0216
2021-06-21,RS,Santo Ângelo,city,6450,253,True,77568,4317509,8315.28465,0.0392
2021-06-21,RS,Santo Antônio da Patrulha,city,4929,143,True,43171,4317608,11417.38667,0.029
2021-06-21,RS,Santo Antônio das Missões,city,222,25,True,10050,4317707,2208.95522,0.1126
2021-06-21,RS,Santo Antônio do Palma,city,142,3,True,2123,4317558,6688.64814,0.0211
2021-06-21,RS,Santo Antônio do Planalto,city,145,2,True,2019,4317756,7181.77316,0.0138
2021-06-21,RS,Santo Augusto,city,1321,29,True,13848,4317806,9539.28365,0.022
2021-06-21,RS,Santo Cristo,city,1464,25,True,14216,4317905,10298.25549,0.0171
2021-06-21,RS,Santo Expedito do Sul,city,189,4,True,2305,4317954,8199.56616,0.0212
2021-06-21,RS,São Borja,city,9257,241,True,60019,4318002,15423.44924,0.026
2021-06-21,RS,São Domingos do Sul,city,437,5,True,3083,4318051,14174.50535,0.0114
2021-06-21,RS,São Francisco de Assis,city,1402,28,True,18205,4318101,7701.18099,0.02
2021-06-21,RS,São Francisco de Paula,city,1535,34,True,21801,4318200,7040.96142,0.0221
2021-06-21,RS,São Gabriel,city,7758,252,True,62147,4318309,12483.30571,0.0325
2021-06-21,RS,São Jerônimo,city,1016,69,True,24412,4318408,4161.8876,0.0679
2021-06-21,RS,São João da Urtiga,city,813,6,True,4641,4318424,17517.77634,0.0074
2021-06-21,RS,São João do Polêsine,city,375,5,True,2543,4318432,14746.36256,0.0133
2021-06-21,RS,São Jorge,city,371,10,True,2816,4318440,13174.71591,0.027
2021-06-21,RS,São José das Missões,city,293,3,True,2514,4318457,11654.73349,0.0102
2021-06-21,RS,São José do Herval,city,154,2,True,1943,4318465,7925.8878,0.013
2021-06-21,RS,São José do Hortêncio,city,557,10,True,4865,4318481,11449.12641,0.018
2021-06-21,RS,São José do Inhacorá,city,441,2,True,2056,4318499,21449.41634,0.0045
2021-06-21,RS,São José do Norte,city,768,39,True,27721,4318507,2770.46283,0.0508
2021-06-21,RS,São José do Ouro,city,935,11,True,6922,4318606,13507.65675,0.0118
2021-06-21,RS,São José dos Ausentes,city,599,12,True,3543,4318622,16906.57635,0.02
2021-06-21,RS,São José do Sul,city,251,5,True,2437,4318614,10299.54863,0.0199
2021-06-21,RS,São Leopoldo,city,22862,640,True,238648,4318705,9579.79954,0.028
2021-06-21,RS,São Lourenço do Sul,city,2897,65,True,43540,4318804,6653.65181,0.0224
2021-06-21,RS,São Luiz Gonzaga,city,3688,88,True,33293,4318903,11077.40366,0.0239
2021-06-21,RS,São Marcos,city,3160,55,True,21658,4319000,14590.45157,0.0174
2021-06-21,RS,São Martinho,city,733,11,True,5380,4319109,13624.53532,0.015
2021-06-21,RS,São Martinho da Serra,city,84,4,True,3231,4319125,2599.8143,0.0476
2021-06-21,RS,São Miguel das Missões,city,718,15,True,7683,4319158,9345.30782,0.0209
2021-06-21,RS,São Nicolau,city,50,7,True,5208,4319208,960.06144,0.14
2021-06-21,RS,São Paulo das Missões,city,547,6,True,5720,4319307,9562.93706,0.011
2021-06-21,RS,São Pedro da Serra,city,288,2,True,3842,4319356,7496.09578,0.0069
2021-06-21,RS,São Pedro das Missões,city,288,9,True,2017,4319364,14278.63163,0.0312
2021-06-21,RS,São Pedro do Butiá,city,342,6,True,2949,4319372,11597.15158,0.0175
2021-06-21,RS,São Pedro do Sul,city,1521,31,True,16148,4319406,9419.12311,0.0204
2021-06-21,RS,São Sebastião do Caí,city,3130,51,True,25959,4319505,12057.47525,0.0163
2021-06-21,RS,São Sepé,city,1144,52,True,23555,4319604,4856.71832,0.0455
2021-06-21,RS,São Valentim,city,244,4,True,3259,4319703,7486.95919,0.0164
2021-06-21,RS,São Valentim do Sul,city,274,4,True,2245,4319711,12204.89978,0.0146
2021-06-21,RS,São Valério do Sul,city,117,2,True,2729,4319737,4287.28472,0.0171
2021-06-21,RS,São Vendelino,city,298,6,True,2266,4319752,13150.92674,0.0201
2021-06-21,RS,São Vicente do Sul,city,455,18,True,8732,4319802,5210.71919,0.0396
2021-06-21,RS,Sapiranga,city,12029,312,True,80037,4319901,15029.29895,0.0259
2021-06-21,RS,Sapucaia do Sul,city,13067,467,True,141808,4320008,9214.57182,0.0357
2021-06-21,RS,Sarandi,city,3455,57,True,24763,4320107,13952.2675,0.0165
2021-06-21,RS,Seberi,city,2024,30,True,10713,4320206,18892.93382,0.0148
2021-06-21,RS,Sede Nova,city,243,3,True,2891,4320230,8405.39606,0.0123
2021-06-21,RS,Segredo,city,634,7,True,7444,4320263,8516.92638,0.011
2021-06-21,RS,Selbach,city,702,22,True,5107,4320305,13745.83904,0.0313
2021-06-21,RS,Senador Salgado Filho,city,333,2,True,2770,4320321,12021.66065,0.006
